taxonID,identity_at_least_86.5,Assembly_Accession,copy_number,genome_size_Mb,genome_size_bp,log10_cell_mass_g,cell_mass_g
4869d2288e18b97f202183eaae25895f,100,GCA_002906195.1,8,5.73907,5739070,-11.00482699,9.89E-12
486ae38a257bffb088c2f6667bb5f08b,96.016,GCA_000058485.1,2,7.49793,7497930,-10.52107758,3.01E-11
486caa785ba4ba2aa83c1d08a46edeae,98.008,GCA_900187095.1,3,3.7357,3735700,-11.78178336,1.65E-12
48728431e5f454e971aae03d336c2bae,96.016,GCA_002355515.1,5,5.94388,5943880,-10.94137486,1.14E-11
487567e35a64cb6d900ed4b3bcf18449,98.805,GCA_000246855.1,3,9.03368,9033680,-10.18389707,6.55E-11
487b87055ad5d91a4936e261a57a8d86,96.032,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
487e5286cf184df9210ff9eddbf286ad,98.805,GCA_002285795.1,3,6.68973,6689730,-10.72746421,1.87E-11
4880250d45b902706ec1444fc9a23265,95.618,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
4880326cdc1760b6d5e944a79e99412c,96.414,GCA_002355435.1,2,6.3439,6343900,-10.8235153,1.50E-11
488730cb17dcba46f4606c2aee9d54d6,96.414,GCA_000024385.1,4,5.63902,5639020,-11.03665152,9.19E-12
488d050e9ca2ee3e088d81da4feb7a4e,96.813,GCA_900474605.1,7,2.4216,2421600,-12.56623997,2.71E-13
4892881f28b2efbb7694a62edf1a97f8,98.413,GCA_001294425.1,4,6.55445,6554450,-10.76443227,1.72E-11
4896ea89c1be9b66f1254475a910373f,98.406,GCA_000025825.1,12,5.52319,5523190,-11.0742084,8.43E-12
48978a70b4ba8fcb9200d5584260ba18,98.008,GCA_001579945.1,1,3.46725,3467250,-11.91672851,1.21E-12
489b6adf64590b392eddcc6a9d465cf9,97.61,GCA_000175095.2,1,3.33702,3337020,-11.98600496,1.03E-12
489ef369d8dad4df1bfac4f15a63d881,98.805,GCA_001412595.2,8,6.21615,6216150,-10.86032714,1.38E-11
48aad9fdc947db0cdbe7624664ecdbba,96.813,GCA_003330725.1,1,7.60073,7600730,-10.49643623,3.19E-11
48af62c3b5c8e658b454715dc2791b22,97.61,GCA_000017265.1,1,4.37923,4379230,-11.49417602,3.20E-12
48b1656dbb5f69f65eb2c60ac83ab70b,96.016,GCA_001886715.1,3,7.31011,7310110,-10.5669837,2.71E-11
48b2553cee7a1d3a8794727bd53e6183,96.414,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
48b656d9435bb6245cf6bc01851c6c67,96.429,GCA_001590605.1,6,5.95054,5950540,-10.93934842,1.15E-11
48b89119d2c61b74913acb6c94de06dd,97.233,GCA_002176815.1,4,4.41659,4416590,-11.47880381,3.32E-12
48b8d51ae2b20560e609bad38b0d089d,96.813,GCA_000020685.1,4,3.85533,3855330,-11.72474351,1.88E-12
48bd729296cdf83406405019dbb321d8,98.406,GCA_000204155.1,3,6.73227,6732270,-10.71599365,1.92E-11
48c0b113e8f53b33f72fe28721f954ae,99.603,GCA_000747315.1,4,2.32828,2328280,-12.6373533,2.30E-13
48c15bb73bc76fdfd84a003375750a7b,96.414,GCA_001941625.1,3,7.12085,7120850,-10.61445068,2.43E-11
48c1c1904fd27e47966d5c3c3f7b920b,96.813,GCA_000730285.1,1,2.95437,2954370,-12.20639631,6.22E-13
48c245028a280cea7d6a989f2d913ef2,97.61,GCA_000303155.1,1,2.83387,2833870,-12.28175032,5.23E-13
48c64720f56b6ef3c75c6a9c862d29a6,97.222,GCA_001579845.1,1,8.19389,8193890,-10.36045779,4.36E-11
48c68a480d31ba5c294e3319dfbd50c5,98.406,GCA_000725345.1,15,5.11541,5115410,-11.21299813,6.12E-12
48c88078b06ea11e785ded72a51dd384,95.618,GCA_002355435.1,2,6.3439,6343900,-10.8235153,1.50E-11
48c95e624727ec725ff3f503603e660f,98.805,GCA_001442755.1,1,5.21086,5210860,-11.17954415,6.61E-12
48cb0fa2c5cdb9f2172df07e569b78b4,99.602,GCA_001314995.1,5,6.47249,6472490,-10.78720255,1.63E-11
48cd55339eba5a5d6478a7f434415c65,99.203,GCA_001577755.1,3,4.14374,4143740,-11.59419793,2.55E-12
48cf6030d9989151302e640ac1333a5f,96.813,GCA_002355435.1,2,6.3439,6343900,-10.8235153,1.50E-11
48d27ae54060f175b061e8da703398f4,98.805,GCA_000025825.1,12,5.52319,5523190,-11.0742084,8.43E-12
48da52bb2d4960f6e0dfb4b1c72fd6e9,95.618,GCA_001499655.1,4,3.03037,3030370,-12.16043476,6.91E-13
48e022ad65fff813c2d8889918b69627,95.652,GCA_000016765.1,2,5.91525,5915250,-10.95011207,1.12E-11
48e9541a04dc2ba0e987eda441b3cb78,96.016,GCA_000023105.1,2,4.66918,4669180,-11.3781641,4.19E-12
48ed8ecbb3f5455c232fa809c785db01,97.211,GCA_000016425.1,3,5.18333,5183330,-11.18912975,6.47E-12
48eecb971ea225daa35a78bf77297b67,96.016,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
48f0676c314e565435b3183bfe1f7fea,96.414,GCA_003589925.1,2,8.24139,8241390,-10.34999806,4.47E-11
48f4446dfc294529f0e55a395feaa597,98.4,GCA_000218915.1,13,8.66382,8663820,-10.25954408,5.50E-11
490503de868423208a7f06f52e565c56,96.414,GCA_000017265.1,1,4.37923,4379230,-11.49417602,3.20E-12
4905510e4cb89919d095a53300ba187f,97.619,GCA_001294425.1,4,6.55445,6554450,-10.76443227,1.72E-11
490880b81a8b02c9ff2d81235e6601d2,96.414,GCA_003173715.1,4,6.78838,6788380,-10.70097439,1.99E-11
490b77b446061b8f5dd8a31f60f312c3,97.951,GCA_001274535.1,5,2.4449,2444900,-12.54891208,2.83E-13
490e648f78518ac8d4d2123c3c384f40,99.602,GCA_000223885.1,4,4.54448,4544480,-11.42714918,3.74E-12
490f3b181e9129ad3813266ea1fcb8f6,99.203,GCA_002949635.1,3,6.46264,6462640,-10.78995848,1.62E-11
491519e81f5c82cc84ed07495661a5f6,96.414,GCA_000023105.1,2,4.66918,4669180,-11.3781641,4.19E-12
49165521670a6efcea77f81a5e3e2374,95.618,GCA_000009625.1,2,7.5963,7596300,-10.49749122,3.18E-11
49181c955d252934df450dd5203e6424,99.602,GCA_002355395.1,1,2.70284,2702840,-12.36741526,4.29E-13
4920508f6679b99f425f8122f17a253e,98.805,GCA_000270245.1,1,5.68312,5683120,-11.02255489,9.49E-12
4922f38e5a7068da125aa6cdb1e11138,98.008,GCA_000817955.1,3,3.6187,3618700,-11.83936425,1.45E-12
49279d3cf3e6d339cebcec7d15439cf7,96.813,GCA_001263205.1,4,12.1915,12191500,-9.641428571,2.28E-10
492a9a54ce6f8c28e9cd2783d6a38ab6,95.618,GCA_002355895.1,4,1.92473,1924730,-12.98179244,1.04E-13
492d24234fdd93a41e9e2640bf7b110f,99.602,GCA_000008185.1,2,2.8432,2843200,-12.27580246,5.30E-13
492dc9fe7e2cbe8a53b4adcb8adc9074,95.618,GCA_000166135.1,3,8.81578,8815780,-10.22808023,5.91E-11
49383fb1b7838460c9394cb42b1b938e,98.406,GCA_000177255.2,2,5.40412,5404120,-11.1136459,7.70E-12
49400fb8f6ec04a631c49cae6704739c,96.016,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
49441eb285787de94640671188a29c8c,96.813,GCA_001579845.1,1,8.19389,8193890,-10.36045779,4.36E-11
494688ede947ee1ceb9db33740ed09a3,95.618,GCA_000015025.1,1,2.44354,2443540,-12.54991895,2.82E-13
49490d1523e3136e456b8e14ea49e0a7,99.602,GCA_001542775.1,3,3.68973,3689730,-11.80418922,1.57E-12
494b3d92cacac5e2bbaca3a9d0483c5a,97.61,GCA_000175215.2,3,4.30878,4308780,-11.52352367,3.00E-12
4956d3f32b7648102538a963cecc06bb,96.016,GCA_002863805.1,3,3.19238,3192380,-12.06618924,8.59E-13
4958b882b59f0809fb825edaefb959c4,96.016,GCA_001499655.1,4,3.03037,3030370,-12.16043476,6.91E-13
49594829a782fe43fef431417ef9a884,98.406,GCA_000982715.1,4,5.92275,5922750,-10.94781916,1.13E-11
4959b824f2922b74b59c2deadde655e3,95.652,GCA_000196675.1,3,7.30399,7303990,-10.56849929,2.70E-11
495ab08bb62657dba9f77c086355fbf2,97.211,GCA_000730285.1,1,2.95437,2954370,-12.20639631,6.22E-13
49633b2e9263a909b357b7e44f1b06b2,98.406,GCA_002243285.1,2,4.55144,4551440,-11.42437991,3.76E-12
496656142b2d8d3c0d819c21e0582cf0,96.8,GCA_001685395.1,10,4.9859,4985900,-11.25940182,5.50E-12
4968cd12278e3a0ffb33cb4184c4b407,96.016,GCA_001953215.1,2,4.80685,4806850,-11.32558096,4.73E-12
496994c2872ec5f36ba310e27e727c52,96.4,GCA_000511405.1,8,4.05601,4056010,-11.63292076,2.33E-12
496dd7b906f84aca64df70c9e118cc40,96.414,GCA_003355005.1,2,3.76154,3761540,-11.76930965,1.70E-12
497956e807194edd912d503d38ff2ebf,97.61,GCA_002117405.1,2,4.70797,4707970,-11.36319297,4.33E-12
49795dae37e056c70fb845172cfbd37b,95.652,GCA_000016765.1,2,5.91525,5915250,-10.95011207,1.12E-11
497bb5e9b67e0d1428efa2d09145001f,95.618,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
49863af6c5cf1dc46971753ee0f4375a,97.211,GCA_003668995.1,9,4.93522,4935220,-11.27788951,5.27E-12
4987085d8fc28117090c8b70a84e9d50,100,GCA_000422165.1,4,2.22596,2225960,-12.71867768,1.91E-13
498a9e3c7a794fb774490179ed465dff,98.413,GCA_900187355.1,4,2.98926,2989260,-12.18515129,6.53E-13
498f93cceb4c70e068a80ba710f12837,98.406,GCA_003312875.1,4,9.12144,9121440,-10.16640248,6.82E-11
49940dcfae05baff2551feddcc23262c,97.211,GCA_000269985.1,9,8.78328,8783280,-10.23476363,5.82E-11
4996650ea462549b1200bea1f45633d7,98.406,GCA_000015725.1,1,4.64364,4643640,-11.3880894,4.09E-12
4997446d458da48f24d95d69a9c97f4a,97.61,GCA_000145235.1,3,7.02556,7025560,-10.63882939,2.30E-11
49974d45a73cfe1eba73eb58d1ec1978,98.406,GCA_003711105.1,6,8.28715,8287150,-10.33997833,4.57E-11
4997e50dd4b809d4671bbb8106d936fb,98.805,GCA_000025345.1,3,5.3225,5322500,-11.14118471,7.22E-12
4998c76351876cd6390f71ee06242a21,96.825,GCA_002119765.1,1,5.97161,5971610,-10.93295235,1.17E-11
4999b533e3c5ba981ec51f96d60e08b6,98.016,GCA_000242455.3,8,9.75569,9755690,-10.04475837,9.02E-11
499a912b0a11bca4fbf5c3370b89824a,99.203,GCA_002796605.1,2,5.03848,5038480,-11.24041859,5.75E-12
499b75bd0e227a8a30610c152aad3c53,99.203,GCA_002356315.1,1,5.23266,5232660,-11.17198951,6.73E-12
49ab84cda198c26f1960e06ea4d0ea57,96.414,GCA_000196175.1,2,3.78295,3782950,-11.75903916,1.74E-12
49b381a4ddcec21523bfcdc1983ff2e9,96.813,GCA_002117405.1,2,4.70797,4707970,-11.36319297,4.33E-12
49b8d90737d7949617a4054b09a55685,99.203,GCA_000764535.1,3,4.0619,4061900,-11.63029489,2.34E-12
49bf2e66f8bda67a72a8d700e8c1f009,95.635,GCA_002355435.1,2,6.3439,6343900,-10.8235153,1.50E-11
49c18c37fb97bf30c0db655431c463f5,99.203,GCA_003312875.1,4,9.12144,9121440,-10.16640248,6.82E-11
49c5c9d38b9ef7597cdef79d43119045,99.602,GCA_002796605.1,2,5.03848,5038480,-11.24041859,5.75E-12
49c803d5b8b4c0f58f2f1cdd85d63ec1,96.813,GCA_001579845.1,1,8.19389,8193890,-10.36045779,4.36E-11
49c875e9cf80a5c0ee25d67a00b3583a,96.813,GCA_002355335.1,1,4.58624,4586240,-11.41059676,3.89E-12
49c965bfcfdfa251f4dcac7947acc60e,96.016,GCA_003569745.1,2,3.84205,3842050,-11.73098745,1.86E-12
49c9f637c65caea4d5ed991bde19d7d2,96.414,GCA_000730285.1,1,2.95437,2954370,-12.20639631,6.22E-13
49ca5cfd03b6653ed1e3b0e0e72e91ee,96.016,GCA_000019965.1,1,5.95761,5957610,-10.93719971,1.16E-11
49cb4f855ccf0089c19e8e6f27501a84,96.414,GCA_000014185.1,1,3.22575,3225750,-12.04737206,8.97E-13
49d13b994ce4c5d3cdae6d1d703fcc97,96.414,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
49d2e37c0da7aa55357eda9c83af75a2,98.406,GCA_000015265.1,2,5.29368,5293680,-11.15100965,7.06E-12
49d4e1335f2ddc570468b4db37f6dbab,96.016,GCA_000013385.1,2,5.01348,5013480,-11.24941964,5.63E-12
49d5e61deb5adb2cfd9374e6fc9cdfa1,96.414,GCA_001548155.2,3,3.72663,3726630,-11.78618218,1.64E-12
49d6d8e7381e23424ba4be9a6a2b97f9,96.414,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
49e08bc93853af7916ff10048f180f4d,95.618,GCA_002752655.1,3,5.18343,5183430,-11.18909484,6.47E-12
49e833885945d65b066ccc361677029d,97.619,GCA_003352005.1,10,4.10361,4103610,-11.611808,2.44E-12
49e8ec61175bab6df18549dc69b7e7e3,99.602,GCA_000012185.1,6,1.91449,1914490,-12.99144541,1.02E-13
49e9bb79d04fe413bbd36e8ccc34d1cf,98.406,GCA_000328705.1,4,9.36065,9360650,-10.1195583,7.59E-11
49f06b98e24537b77159cb7f737ebcfb,98.406,GCA_001579945.1,1,3.46725,3467250,-11.91672851,1.21E-12
49f647103f1e32b77be6a1e59ef9facc,96.414,GCA_002355435.1,2,6.3439,6343900,-10.8235153,1.50E-11
49fc1e93703bc6c192ed9bbe2536f706,96.016,GCA_000014185.1,1,3.22575,3225750,-12.04737206,8.97E-13
4a0035a8557cc399174741861b1266ab,96.414,GCA_000018005.1,3,8.98204,8982040,-10.1942709,6.39E-11
4a01c5351154bd9ba4141e70605b4fb6,97.211,GCA_001714725.1,3,4.57486,4574860,-11.41509247,3.85E-12
4a06d6227d1b9d9624ca5288c8db3481,98.008,GCA_000015265.1,2,5.29368,5293680,-11.15100965,7.06E-12
4a1196eeeee0a2c4cc38d37a369358c1,99.203,GCA_002355395.1,1,2.70284,2702840,-12.36741526,4.29E-13
4a17bfc7e16ab8ae0875ea4e3d9174a3,99.602,GCA_000023205.1,2,2.5011,2501100,-12.50778727,3.11E-13
4a201fba1e4bddb50c3bbf9952bf96f0,98.805,GCA_000016425.1,3,5.18333,5183330,-11.18912975,6.47E-12
4a2c970136fd87aef8e5d84e87c91ccf,96.016,GCA_001579945.1,1,3.46725,3467250,-11.91672851,1.21E-12
4a2fa14b076d92f350ae6da01476d0e0,98.008,GCA_001638925.1,2,3.66056,3660560,-11.81855196,1.52E-12
4a342ee8abaecee8262824cb95270421,97.211,GCA_003030345.1,1,8.33396,8333960,-10.32978578,4.68E-11
4a37a7953cfe9fc06437434d087ebb47,96.813,GCA_002119765.1,1,5.97161,5971610,-10.93295235,1.17E-11
4a37bde63e632d24f1b910b78e31818f,97.211,GCA_000092385.1,6,11.9367,11936700,-9.679648837,2.09E-10
4a3f09dfc457621da025fe39321c0e5d,97.222,GCA_000196675.1,3,7.30399,7303990,-10.56849929,2.70E-11
4a422d47838496fb5faf7951b9f6459d,99.6,GCA_000010185.1,4,1.98674,1986740,-12.92441235,1.19E-13
4a424a4dab69263dd1c76c8efad62fc7,95.618,GCA_000024365.1,2,6.0603,6060300,-10.90627449,1.24E-11
4a43ce71ad99b87e6561c987551dbedf,99.602,GCA_000221045.1,3,5.1869,5186900,-11.18788385,6.49E-12
4a4486f2bc219036ca5f7e0b6ed65c9a,99.6,GCA_003713065.1,9,5.28905,5289050,-11.15259303,7.04E-12
4a57ba7db8f0b95efd65d9f67423bc79,98.008,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
4a5b6555f0012e86047246cbc2e1e5dc,97.211,GCA_001602455.1,2,3.38709,3387090,-11.95905526,1.10E-12
4a5be62a424c6f4fdcefc3ee1058b1bf,96.016,GCA_001941625.1,3,7.12085,7120850,-10.61445068,2.43E-11
4a68b4b91059402183b9211914005ca1,100,GCA_002752675.1,6,7.53006,7530060,-10.51333985,3.07E-11
4a68fd064f932833f20253342eaa9a8b,96.429,GCA_002007605.1,5,4.7053,4705300,-11.36421951,4.32E-12
4a69695a6232c58a5ffebdf8fa08ce1e,96.414,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
4a6d685b919a9dd67aa6040785b1004e,99.203,GCA_001713415.1,3,4.36975,4369750,-11.49809754,3.18E-12
4a6f735fcab34db34a631e241c7251dd,97.211,GCA_000067165.1,4,13.0338,13033800,-9.520537281,3.02E-10
4a701fa328c1af00f3759aca28fbff51,99.203,GCA_000015305.1,2,6.49186,6491860,-10.78179523,1.65E-11
4a716673954735c38a1fa41e52138515,96.813,GCA_002355515.1,5,5.94388,5943880,-10.94137486,1.14E-11
4a795bb6fcdb064d58084390cdceff26,99.602,GCA_000747345.1,12,3.42267,3422670,-11.94014572,1.15E-12
4a7b7089c2e5d2cdde0dede3050a9300,99.203,GCA_001831475.1,7,3.02732,3027320,-12.16225696,6.88E-13
4a8131d7de88f4677602b7105d0f12f4,98.805,GCA_000015725.1,1,4.64364,4643640,-11.3880894,4.09E-12
4a8134e120d550aa62b79bb78896933c,99.2,GCA_000218915.1,13,8.66382,8663820,-10.25954408,5.50E-11
4a8a0692a97f81fc37062d30da213d28,97.211,GCA_002752655.1,3,5.18343,5183430,-11.18909484,6.47E-12
4a8fa3cdd5d34066aaa2fd46fdcc7c16,98.016,GCA_000196675.1,3,7.30399,7303990,-10.56849929,2.70E-11
4a94dd4358c017224f5f44b4004551f4,99.203,GCA_000009805.1,3,6.29234,6292340,-10.83828258,1.45E-11
4a96118e740aa31ea397a8df0b7bedaf,97.211,GCA_003627075.1,1,3.09711,3097110,-12.12101404,7.57E-13
4aa04a24eec81eea8e2a19e9717aff32,97.61,GCA_000016765.1,2,5.91525,5915250,-10.95011207,1.12E-11
4aa1e5f716841ed73d93d57f457a06ff,99.602,GCA_003726095.1,11,5.1752,5175200,-11.19197026,6.43E-12
4aa8920cfdca119dcaae668554feb91c,97.211,GCA_000016425.1,3,5.18333,5183330,-11.18912975,6.47E-12
4ab353397bab964dd1a030030ef4095e,98.008,GCA_001644645.1,3,5.94086,5940860,-10.94229451,1.14E-11
4ab4f71e02f12fe72b45a8765bd7ac14,98.406,GCA_000015265.1,2,5.29368,5293680,-11.15100965,7.06E-12
4ab7d056645ebf276894c9bcbc11e706,99.602,GCA_001509405.1,2,3.62924,3629240,-11.8341013,1.47E-12
4ab92bbbf20aa39686539b0747b843d7,96.825,GCA_000015265.1,2,5.29368,5293680,-11.15100965,7.06E-12
4abc400015dfda93ea060daee380f48e,96.414,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
4abde89a939bfb7f85da13abd321f2b3,99.203,GCA_001302585.1,3,11.7598,11759800,-9.706666935,1.96E-10
4ac42a8da2fcab7cd754202aa931e739,98.406,GCA_000009765.2,6,9.11989,9119890,-10.16671,6.81E-11
4ac53f0a252367fda829cc1bc67a436d,97.61,GCA_001579845.1,1,8.19389,8193890,-10.36045779,4.36E-11
4ac74d232a845d79896d9a69706a16c7,96.016,GCA_000389965.1,4,9.22805,9228050,-10.14537525,7.16E-11
4ac8e257ae110dd3c40577f49d66efbc,100,GCA_000302535.1,3,5.19693,5196930,-11.18438805,6.54E-12
4acb2fac37911bdf2a872a55a0b5680e,96.813,GCA_000062885.1,4,8.2128,8212800,-10.35628647,4.40E-11
4accaa7739d674f99cf0b8aa6fb229ed,98.805,GCA_001509405.1,2,3.62924,3629240,-11.8341013,1.47E-12
4ad30761cdbcb95339851bbdf563e05a,96.016,GCA_001974985.1,1,3.42489,3424890,-11.93897239,1.15E-12
4ad9c3de23f69ef5f618acf7c58a8fc7,99.602,GCA_001027285.1,3,12.4894,12489400,-9.597743437,2.52E-10
4ada730e7617203925ef45fe54b3cc8f,97.61,GCA_001499655.1,4,3.03037,3030370,-12.16043476,6.91E-13
4adb434bbf776352d8b364de2320f2e4,96.414,GCA_001644645.1,3,5.94086,5940860,-10.94229451,1.14E-11
4adbb8ef9c783d15a352bc155554a520,96.016,GCA_001027285.1,3,12.4894,12489400,-9.597743437,2.52E-10
4ae156318d8ed3b1e5cf97524c259bff,98.008,GCA_000196815.1,1,4.31708,4317080,-11.52004126,3.02E-12
4ae3c39794649e94ce0dab76368bb88b,95.618,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
4aec2eff16cecaf22807aaa551c11205,96.813,GCA_000058485.1,2,7.49793,7497930,-10.52107758,3.01E-11
4aedcb103263714c1c9f115972338b83,99.203,GCA_001477625.1,6,5.16916,5169160,-11.19408344,6.40E-12
4af3b9df8f8aa8afed4db51691c065d0,97.61,GCA_000523235.1,3,8.34853,8348530,-10.32662495,4.71E-11
4af72a33897f1ab70c2e7fda1fe3a585,96.016,GCA_001189295.1,3,11.3881,11388100,-9.764786366,1.72E-10
4aff12e6457f8f21a030cea248621ba3,98.805,GCA_002752675.1,6,7.53006,7530060,-10.51333985,3.07E-11
4aff9ef84d2dca811c29ae2b57ddaf55,98.805,GCA_000015725.1,1,4.64364,4643640,-11.3880894,4.09E-12
4b026b1be85b692e6339365495c66bff,96.016,GCA_001027285.1,3,12.4894,12489400,-9.597743437,2.52E-10
4b02ecd220eae4435dfc3974b07bde29,96.825,GCA_002119765.1,1,5.97161,5971610,-10.93295235,1.17E-11
4b0634042ca4e8621fd283aa9b73027e,100,GCA_000011065.1,5,6.2934,6293400,-10.83797777,1.45E-11
4b15469f14a4da33e38255266f16cc5a,96.414,GCA_000015025.1,1,2.44354,2443540,-12.54991895,2.82E-13
4b213d9537801700041eb9db26fa3794,98.406,GCA_000025825.1,12,5.52319,5523190,-11.0742084,8.43E-12
4b2832a81e9662df05e713a966493707,98.406,GCA_000015045.1,4,4.24112,4241120,-11.55216433,2.80E-12
4b2e9f867bc7f13df7200868d3acb014,98.805,GCA_002949085.1,2,4.00592,4005920,-11.6554072,2.21E-12
4b2ff7f59ba06479ae71a64ba971ab86,98.008,GCA_003312875.1,4,9.12144,9121440,-10.16640248,6.82E-11
4b52f583c0f0563c778197cb023ae702,96.825,GCA_000145235.1,3,7.02556,7025560,-10.63882939,2.30E-11
4b55b0c4ee2161916973ed695ad75ece,98.008,GCA_002007605.1,5,4.7053,4705300,-11.36421951,4.32E-12
4b583ff30e9ff2a3ed5599ae812d1c57,100,GCA_001308145.2,8,2.57773,2577730,-12.45317739,3.52E-13
4b589ca1f87e9f8a7fac3900e6204c1c,100,GCA_000024105.1,4,1.99863,1998630,-12.91361499,1.22E-13
4b5d987373b4dc37d0538d127023ae44,95.618,GCA_000178955.2,1,6.23758,6237580,-10.85409946,1.40E-11
4b5e8150629eb3cd7cc700a827827e43,99.602,GCA_000203835.1,6,9.05485,9054850,-10.17966142,6.61E-11
4b60d085c4955b8e9747d4cc653679e8,96.813,GCA_002865585.1,3,3.8408,3840800,-11.73157628,1.86E-12
4b61e759481c2acb17031069ea49eb89,96.032,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
4b641fe54c79207239eb8266fb7e4516,97.619,GCA_000196675.1,3,7.30399,7303990,-10.56849929,2.70E-11
4b66c847f3b06f39c835eb2c752262f9,95.618,GCA_002355595.1,5,7.8144,7814400,-10.44626818,3.58E-11
4b6774db2489db48dba3e6c459e200c0,97.61,GCA_001653935.1,3,5.98776,5987760,-10.92806506,1.18E-11
4b6a8e2e13a8886462ccfeb308a48653,96.825,GCA_000196675.1,3,7.30399,7303990,-10.56849929,2.70E-11
4b7164bc59f9ee85bcad6d7cbd5d6f89,96.813,GCA_002752655.1,3,5.18343,5183430,-11.18909484,6.47E-12
4b7ac5609fd2a93281f4e44bbf92baf4,100,GCA_000062885.1,4,8.2128,8212800,-10.35628647,4.40E-11
4b7b836f4b39c2dfcb40305a5ea8887e,96.414,GCA_001027285.1,3,12.4894,12489400,-9.597743437,2.52E-10
4b7e3a6e65a995327f3a67a762232a88,98.406,GCA_003667825.1,19,5.23062,5230620,-11.17269512,6.72E-12
4b7fe42c9dd34043f6464a447456dc84,97.61,GCA_001708385.1,3,4.1428,4142800,-11.59460847,2.54E-12
4b82da99e9319640ec2a6a7b0ec9d6f8,96.414,GCA_000019845.1,3,4.41862,4418620,-11.47797228,3.33E-12
4b8a6a89d1cba129600f3185403e2364,98.406,GCA_001746835.1,1,4.19928,4199280,-11.57010486,2.69E-12
4b8bea907a4d27aeecbae2f6d9a254b8,95.618,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
4b8e7bdeac3d15fcea4f47dcaa71af03,96.813,GCA_000014185.1,1,3.22575,3225750,-12.04737206,8.97E-13
4b92176b040a4d1d5a4b8878cdd7064b,98.805,GCA_000013325.1,3,4.23331,4233310,-11.5554997,2.78E-12
4b950aed904cbf2511597d025009e028,99.203,GCA_000145235.1,3,7.02556,7025560,-10.63882939,2.30E-11
4b950f461fc95485b871f5da50683c8d,97.222,GCA_000196675.1,3,7.30399,7303990,-10.56849929,2.70E-11
4b9592371932fb4c4a03e83635ddd469,95.984,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
4b9955d592e91ccf5f1133b69e3cde83,98.805,GCA_000219105.1,3,9.00359,9003590,-10.18993454,6.46E-11
4ba0745e78ad9aa3453c8989750b9500,97.211,GCA_001017435.1,3,6.47615,6476150,-10.78617959,1.64E-11
4ba5475eae500f81079699129cfab829,95.618,GCA_002741015.1,4,9.63105,9631050,-10.06802651,8.55E-11
4baa781939c73046c699d2489c0d5a62,96.341,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
4bae8db41078e0e656a282ffcacf4038,99.194,GCA_000389965.1,4,9.22805,9228050,-10.14537525,7.16E-11
4bb26b6922d11ea0f2ca50185a1ea588,97.211,GCA_000284295.1,6,8.77347,8773470,-10.23678585,5.80E-11
4bb4183b14aa86852af770586227ed30,99.203,GCA_000009765.2,6,9.11989,9119890,-10.16671,6.81E-11
4bb7a0516104e6e40dc3b2eff8e8997d,99.203,GCA_000328705.1,4,9.36065,9360650,-10.1195583,7.59E-11
4bbbd002e6959654348e8572b80a90b7,97.61,GCA_001620265.1,2,4.98761,4987610,-11.2587813,5.51E-12
4bc22c80659ae0d89458b31df81123f5,98.805,GCA_002151545.1,4,6.18207,6182070,-10.87027534,1.35E-11
4bc5de5ee86580a5548417ef63c8ea77,95.618,GCA_003555545.1,2,8.44319,8443190,-10.30622266,4.94E-11
4bd16008c6919c2fa8e88ac227726201,96.414,GCA_001189295.1,3,11.3881,11388100,-9.764786366,1.72E-10
4bd7c1eae0dac30680043ba37c03fc61,96.016,GCA_000015265.1,2,5.29368,5293680,-11.15100965,7.06E-12
4bda3b2c353fbf2620b6ef90337b8d6d,99.602,GCA_001562255.1,1,5.51035,5510350,-11.07842006,8.35E-12
4be561b566d558f026ca0f20b7050b0a,97.211,GCA_001620265.1,2,4.98761,4987610,-11.2587813,5.51E-12
4be70f056de82d2e448c64e4107c174e,98.008,GCA_003355005.1,2,3.76154,3761540,-11.76930965,1.70E-12
4be8d0e2a3c5a2db9626e8bcd9bc2262,96.414,GCA_003076475.1,6,4.22405,4224050,-11.55946229,2.76E-12
4bf0d89ee0146cc1b0f1a3554f5a77ec,98.016,GCA_000023125.1,4,6.96779,6967790,-10.65377061,2.22E-11
4bf14d9cf1081c0bc0be99f02a786662,95.635,GCA_003076475.1,6,4.22405,4224050,-11.55946229,2.76E-12
